nome;ano;sexo;n
Joca Claudino (PB);2010;Total;189
Joca Claudino (PB);2010;Homens;103
Joca Claudino (PB);2010;Mulheres;86
Santa Rita (PB);2010;Total;6866
Santa Rita (PB);2010;Homens;3305
Santa Rita (PB);2010;Mulheres;3561
Santa Teresinha (PB);2010;Total;224
Santa Teresinha (PB);2010;Homens;86
Santa Teresinha (PB);2010;Mulheres;138
Santo André (PB);2010;Total;192
Santo André (PB);2010;Homens;103
Santo André (PB);2010;Mulheres;88
São Bento (PB);2010;Total;1401
São Bento (PB);2010;Homens;757
São Bento (PB);2010;Mulheres;644
São Bentinho (PB);2010;Total;314
São Bentinho (PB);2010;Homens;127
São Bentinho (PB);2010;Mulheres;187
São Domingos do Cariri (PB);2010;Total;179
São Domingos do Cariri (PB);2010;Homens;89
São Domingos do Cariri (PB);2010;Mulheres;90
São Domingos (PB);2010;Total;202
São Domingos (PB);2010;Homens;106
São Domingos (PB);2010;Mulheres;96
São Francisco (PB);2010;Total;211
São Francisco (PB);2010;Homens;98
São Francisco (PB);2010;Mulheres;113
São João do Cariri (PB);2010;Total;276
São João do Cariri (PB);2010;Homens;126
São João do Cariri (PB);2010;Mulheres;150
São João do Tigre (PB);2010;Total;223
São João do Tigre (PB);2010;Homens;124
São João do Tigre (PB);2010;Mulheres;98
São José da Lagoa Tapada (PB);2010;Total;217
São José da Lagoa Tapada (PB);2010;Homens;124
São José da Lagoa Tapada (PB);2010;Mulheres;93
São José de Caiana (PB);2010;Total;442
São José de Caiana (PB);2010;Homens;244
São José de Caiana (PB);2010;Mulheres;198
São José de Espinharas (PB);2010;Total;225
São José de Espinharas (PB);2010;Homens;118
São José de Espinharas (PB);2010;Mulheres;107
São José dos Ramos (PB);2010;Total;359
São José dos Ramos (PB);2010;Homens;186
São José dos Ramos (PB);2010;Mulheres;172
São José de Piranhas (PB);2010;Total;708
São José de Piranhas (PB);2010;Homens;358
São José de Piranhas (PB);2010;Mulheres;350
São José de Princesa (PB);2010;Total;227
São José de Princesa (PB);2010;Homens;104
São José de Princesa (PB);2010;Mulheres;124
São José do Bonfim (PB);2010;Total;261
São José do Bonfim (PB);2010;Homens;133
São José do Bonfim (PB);2010;Mulheres;128
São José do Brejo do Cruz (PB);2010;Total;124
São José do Brejo do Cruz (PB);2010;Homens;53
São José do Brejo do Cruz (PB);2010;Mulheres;71
São José do Sabugi (PB);2010;Total;91
São José do Sabugi (PB);2010;Homens;51
São José do Sabugi (PB);2010;Mulheres;40
São José dos Cordeiros (PB);2010;Total;185
São José dos Cordeiros (PB);2010;Homens;91
São José dos Cordeiros (PB);2010;Mulheres;94
São Mamede (PB);2010;Total;360
São Mamede (PB);2010;Homens;199
São Mamede (PB);2010;Mulheres;161
São Miguel de Taipu (PB);2010;Total;276
São Miguel de Taipu (PB);2010;Homens;135
São Miguel de Taipu (PB);2010;Mulheres;141
São Sebastião de Lagoa de Roça (PB);2010;Total;922
São Sebastião de Lagoa de Roça (PB);2010;Homens;504
São Sebastião de Lagoa de Roça (PB);2010;Mulheres;419
São Sebastião do Umbuzeiro (PB);2010;Total;256
São Sebastião do Umbuzeiro (PB);2010;Homens;117
São Sebastião do Umbuzeiro (PB);2010;Mulheres;139
Sapé (PB);2010;Total;2167
Sapé (PB);2010;Homens;1028
Sapé (PB);2010;Mulheres;1138
São Vicente do Seridó (PB);2010;Total;338
São Vicente do Seridó (PB);2010;Homens;165
São Vicente do Seridó (PB);2010;Mulheres;173
Serra Branca (PB);2010;Total;742
Serra Branca (PB);2010;Homens;349
Serra Branca (PB);2010;Mulheres;393
Serra da Raiz (PB);2010;Total;325
Serra da Raiz (PB);2010;Homens;148
Serra da Raiz (PB);2010;Mulheres;177
Serra Grande (PB);2010;Total;133
Serra Grande (PB);2010;Homens;54
Serra Grande (PB);2010;Mulheres;80
Serra Redonda (PB);2010;Total;337
Serra Redonda (PB);2010;Homens;158
Serra Redonda (PB);2010;Mulheres;179
Serraria (PB);2010;Total;203
Serraria (PB);2010;Homens;102
Serraria (PB);2010;Mulheres;101
Sertãozinho (PB);2010;Total;734
Sertãozinho (PB);2010;Homens;365
Sertãozinho (PB);2010;Mulheres;369
Sobrado (PB);2010;Total;441
Sobrado (PB);2010;Homens;223
Sobrado (PB);2010;Mulheres;218
Solânea (PB);2010;Total;1968
Solânea (PB);2010;Homens;937
Solânea (PB);2010;Mulheres;1032
Soledade (PB);2010;Total;1080
Soledade (PB);2010;Homens;528
Soledade (PB);2010;Mulheres;552
Sossêgo (PB);2010;Total;336
Sossêgo (PB);2010;Homens;152
Sossêgo (PB);2010;Mulheres;184
Sousa (PB);2010;Total;3099
Sousa (PB);2010;Homens;1527
Sousa (PB);2010;Mulheres;1572
Sumé (PB);2010;Total;1248
Sumé (PB);2010;Homens;616
Sumé (PB);2010;Mulheres;632
Tacima (PB);2010;Total;364
Tacima (PB);2010;Homens;170
Tacima (PB);2010;Mulheres;194
Taperoá (PB);2010;Total;801
Taperoá (PB);2010;Homens;444
Taperoá (PB);2010;Mulheres;358
Tavares (PB);2010;Total;779
Tavares (PB);2010;Homens;403
Tavares (PB);2010;Mulheres;376
Teixeira (PB);2010;Total;1004
Teixeira (PB);2010;Homens;474
Teixeira (PB);2010;Mulheres;530
Tenório (PB);2010;Total;135
Tenório (PB);2010;Homens;68
Tenório (PB);2010;Mulheres;68
Triunfo (PB);2010;Total;639
Triunfo (PB);2010;Homens;319
Triunfo (PB);2010;Mulheres;320
Uiraúna (PB);2010;Total;911
Uiraúna (PB);2010;Homens;451
Uiraúna (PB);2010;Mulheres;460
Umbuzeiro (PB);2010;Total;338
Umbuzeiro (PB);2010;Homens;144
Umbuzeiro (PB);2010;Mulheres;194
Várzea (PB);2010;Total;383
Várzea (PB);2010;Homens;190
Várzea (PB);2010;Mulheres;193
Vieirópolis (PB);2010;Total;297
Vieirópolis (PB);2010;Homens;165
Vieirópolis (PB);2010;Mulheres;132
Zabelê (PB);2010;Total;197
Zabelê (PB);2010;Homens;97
Zabelê (PB);2010;Mulheres;101
Abreu e Lima (PE);2010;Total;8548
Abreu e Lima (PE);2010;Homens;4047
Abreu e Lima (PE);2010;Mulheres;4502
Afogados da Ingazeira (PE);2010;Total;2459
Afogados da Ingazeira (PE);2010;Homens;1199
Afogados da Ingazeira (PE);2010;Mulheres;1260
Afrânio (PE);2010;Total;524
Afrânio (PE);2010;Homens;240
Afrânio (PE);2010;Mulheres;284
Agrestina (PE);2010;Total;1840
Agrestina (PE);2010;Homens;984
Agrestina (PE);2010;Mulheres;856
Água Preta (PE);2010;Total;1385
Água Preta (PE);2010;Homens;630
Água Preta (PE);2010;Mulheres;754
Águas Belas (PE);2010;Total;1540
Águas Belas (PE);2010;Homens;806
Águas Belas (PE);2010;Mulheres;733
Alagoinha (PE);2010;Total;634
Alagoinha (PE);2010;Homens;341
Alagoinha (PE);2010;Mulheres;293
Aliança (PE);2010;Total;1482
Aliança (PE);2010;Homens;698
Aliança (PE);2010;Mulheres;784
Altinho (PE);2010;Total;759
Altinho (PE);2010;Homens;355
Altinho (PE);2010;Mulheres;404
Amaraji (PE);2010;Total;875
Amaraji (PE);2010;Homens;417
Amaraji (PE);2010;Mulheres;459
Angelim (PE);2010;Total;865
Angelim (PE);2010;Homens;388
Angelim (PE);2010;Mulheres;477
Araçoiaba (PE);2010;Total;940
Araçoiaba (PE);2010;Homens;434
Araçoiaba (PE);2010;Mulheres;507
Araripina (PE);2010;Total;4161
Araripina (PE);2010;Homens;2019
Araripina (PE);2010;Mulheres;2142
Arcoverde (PE);2010;Total;5153
Arcoverde (PE);2010;Homens;2492
Arcoverde (PE);2010;Mulheres;2660
Barra de Guabiraba (PE);2010;Total;804
Barra de Guabiraba (PE);2010;Homens;431
Barra de Guabiraba (PE);2010;Mulheres;373
Barreiros (PE);2010;Total;1411
Barreiros (PE);2010;Homens;747
Barreiros (PE);2010;Mulheres;664
Belém de Maria (PE);2010;Total;627
Belém de Maria (PE);2010;Homens;320
Belém de Maria (PE);2010;Mulheres;306
Belém do São Francisco (PE);2010;Total;917
Belém do São Francisco (PE);2010;Homens;456
Belém do São Francisco (PE);2010;Mulheres;461
Belo Jardim (PE);2010;Total;4882
Belo Jardim (PE);2010;Homens;2386
Belo Jardim (PE);2010;Mulheres;2496
Betânia (PE);2010;Total;404
Betânia (PE);2010;Homens;219
Betânia (PE);2010;Mulheres;185
Bezerros (PE);2010;Total;3066
Bezerros (PE);2010;Homens;1439
Bezerros (PE);2010;Mulheres;1627
Bodocó (PE);2010;Total;1780
Bodocó (PE);2010;Homens;813
Bodocó (PE);2010;Mulheres;967
Bom Conselho (PE);2010;Total;1854
Bom Conselho (PE);2010;Homens;842
Bom Conselho (PE);2010;Mulheres;1012
Bom Jardim (PE);2010;Total;1111
Bom Jardim (PE);2010;Homens;535
Bom Jardim (PE);2010;Mulheres;576
Bonito (PE);2010;Total;1757
Bonito (PE);2010;Homens;1000
Bonito (PE);2010;Mulheres;757
Brejão (PE);2010;Total;643
Brejão (PE);2010;Homens;305
Brejão (PE);2010;Mulheres;338
Brejinho (PE);2010;Total;499
Brejinho (PE);2010;Homens;241
Brejinho (PE);2010;Mulheres;258
Brejo da Madre de Deus (PE);2010;Total;3485
Brejo da Madre de Deus (PE);2010;Homens;1781
Brejo da Madre de Deus (PE);2010;Mulheres;1704
Buenos Aires (PE);2010;Total;782
Buenos Aires (PE);2010;Homens;370
Buenos Aires (PE);2010;Mulheres;412
Buíque (PE);2010;Total;1356
Buíque (PE);2010;Homens;573
Buíque (PE);2010;Mulheres;783
Cabo de Santo Agostinho (PE);2010;Total;13756
Cabo de Santo Agostinho (PE);2010;Homens;7560
Cabo de Santo Agostinho (PE);2010;Mulheres;6196
Cabrobó (PE);2010;Total;1484
Cabrobó (PE);2010;Homens;688
Cabrobó (PE);2010;Mulheres;796
Cachoeirinha (PE);2010;Total;976
Cachoeirinha (PE);2010;Homens;445
Cachoeirinha (PE);2010;Mulheres;531
Caetés (PE);2010;Total;1132
Caetés (PE);2010;Homens;603
Caetés (PE);2010;Mulheres;529
Calçado (PE);2010;Total;500
Calçado (PE);2010;Homens;263
Calçado (PE);2010;Mulheres;237
Calumbi (PE);2010;Total;244
Calumbi (PE);2010;Homens;109
Calumbi (PE);2010;Mulheres;135
Camaragibe (PE);2010;Total;9533
Camaragibe (PE);2010;Homens;4489
Camaragibe (PE);2010;Mulheres;5044
Camocim de São Félix (PE);2010;Total;957
Camocim de São Félix (PE);2010;Homens;465
Camocim de São Félix (PE);2010;Mulheres;492
Camutanga (PE);2010;Total;392
Camutanga (PE);2010;Homens;206
Camutanga (PE);2010;Mulheres;186
Canhotinho (PE);2010;Total;1348
Canhotinho (PE);2010;Homens;979
Canhotinho (PE);2010;Mulheres;369
Capoeiras (PE);2010;Total;718
Capoeiras (PE);2010;Homens;317
Capoeiras (PE);2010;Mulheres;401
Carnaíba (PE);2010;Total;761
Carnaíba (PE);2010;Homens;385
Carnaíba (PE);2010;Mulheres;375
Carnaubeira da Penha (PE);2010;Total;305
Carnaubeira da Penha (PE);2010;Homens;115
Carnaubeira da Penha (PE);2010;Mulheres;190
Carpina (PE);2010;Total;4963
Carpina (PE);2010;Homens;2315
Carpina (PE);2010;Mulheres;2648
Caruaru (PE);2010;Total;26513
Caruaru (PE);2010;Homens;12559
Caruaru (PE);2010;Mulheres;13954
Casinhas (PE);2010;Total;504
Casinhas (PE);2010;Homens;215
Casinhas (PE);2010;Mulheres;289
Catende (PE);2010;Total;2400
Catende (PE);2010;Homens;1187
Catende (PE);2010;Mulheres;1213
Cedro (PE);2010;Total;548
Cedro (PE);2010;Homens;249
Cedro (PE);2010;Mulheres;299
Chã de Alegria (PE);2010;Total;459
Chã de Alegria (PE);2010;Homens;166
Chã de Alegria (PE);2010;Mulheres;293
Chã Grande (PE);2010;Total;935
Chã Grande (PE);2010;Homens;421
Chã Grande (PE);2010;Mulheres;515
Condado (PE);2010;Total;1765
Condado (PE);2010;Homens;761
Condado (PE);2010;Mulheres;1004
Correntes (PE);2010;Total;419
Correntes (PE);2010;Homens;230
Correntes (PE);2010;Mulheres;189
Cortês (PE);2010;Total;407
Cortês (PE);2010;Homens;197
Cortês (PE);2010;Mulheres;209
Cumaru (PE);2010;Total;620
Cumaru (PE);2010;Homens;320
Cumaru (PE);2010;Mulheres;300
Cupira (PE);2010;Total;1713
Cupira (PE);2010;Homens;710
Cupira (PE);2010;Mulheres;1003
Custódia (PE);2010;Total;1945
Custódia (PE);2010;Homens;1074
Custódia (PE);2010;Mulheres;871
Dormentes (PE);2010;Total;919
Dormentes (PE);2010;Homens;442
Dormentes (PE);2010;Mulheres;477
Escada (PE);2010;Total;3105
Escada (PE);2010;Homens;1547
Escada (PE);2010;Mulheres;1558
Exu (PE);2010;Total;1316
Exu (PE);2010;Homens;656
Exu (PE);2010;Mulheres;660
Feira Nova (PE);2010;Total;1463
Feira Nova (PE);2010;Homens;690
Feira Nova (PE);2010;Mulheres;773
Fernando de Noronha (PE);2010;Total;350
Fernando de Noronha (PE);2010;Homens;146
Fernando de Noronha (PE);2010;Mulheres;204
Ferreiros (PE);2010;Total;537
Ferreiros (PE);2010;Homens;249
Ferreiros (PE);2010;Mulheres;288
Flores (PE);2010;Total;923
Flores (PE);2010;Homens;402
Flores (PE);2010;Mulheres;521
Floresta (PE);2010;Total;1364
Floresta (PE);2010;Homens;613
Floresta (PE);2010;Mulheres;751
Frei Miguelinho (PE);2010;Total;671
Frei Miguelinho (PE);2010;Homens;304
Frei Miguelinho (PE);2010;Mulheres;367
Gameleira (PE);2010;Total;1224
Gameleira (PE);2010;Homens;564
Gameleira (PE);2010;Mulheres;660
Garanhuns (PE);2010;Total;9808
Garanhuns (PE);2010;Homens;4569
Garanhuns (PE);2010;Mulheres;5239
Glória do Goitá (PE);2010;Total;1409
Glória do Goitá (PE);2010;Homens;732
Glória do Goitá (PE);2010;Mulheres;677
Goiana (PE);2010;Total;3758
Goiana (PE);2010;Homens;1906
Goiana (PE);2010;Mulheres;1852
Granito (PE);2010;Total;452
Granito (PE);2010;Homens;246
Granito (PE);2010;Mulheres;206
Gravatá (PE);2010;Total;4083
Gravatá (PE);2010;Homens;2061
Gravatá (PE);2010;Mulheres;2022
Iati (PE);2010;Total;977
Iati (PE);2010;Homens;462
Iati (PE);2010;Mulheres;515
Ibimirim (PE);2010;Total;1912
Ibimirim (PE);2010;Homens;1003
Ibimirim (PE);2010;Mulheres;909
Ibirajuba (PE);2010;Total;275
Ibirajuba (PE);2010;Homens;121
Ibirajuba (PE);2010;Mulheres;155
Igarassu (PE);2010;Total;7069
Igarassu (PE);2010;Homens;3266
Igarassu (PE);2010;Mulheres;3803
Iguaracy (PE);2010;Total;553
Iguaracy (PE);2010;Homens;299
Iguaracy (PE);2010;Mulheres;254
Inajá (PE);2010;Total;767
Inajá (PE);2010;Homens;399
Inajá (PE);2010;Mulheres;368
Ingazeira (PE);2010;Total;278
Ingazeira (PE);2010;Homens;127
Ingazeira (PE);2010;Mulheres;152
Ipojuca (PE);2010;Total;6858
Ipojuca (PE);2010;Homens;3522
Ipojuca (PE);2010;Mulheres;3336
Ipubi (PE);2010;Total;1413
Ipubi (PE);2010;Homens;678
Ipubi (PE);2010;Mulheres;735
Itacuruba (PE);2010;Total;363
Itacuruba (PE);2010;Homens;181
Itacuruba (PE);2010;Mulheres;182
Itaíba (PE);2010;Total;1018
Itaíba (PE);2010;Homens;448
Itaíba (PE);2010;Mulheres;570
Ilha de Itamaracá (PE);2010;Total;4860
Ilha de Itamaracá (PE);2010;Homens;3773
Ilha de Itamaracá (PE);2010;Mulheres;1087
Itambé (PE);2010;Total;1745
Itambé (PE);2010;Homens;804
Itambé (PE);2010;Mulheres;941
Itapetim (PE);2010;Total;1047
Itapetim (PE);2010;Homens;487
Itapetim (PE);2010;Mulheres;561
Itapissuma (PE);2010;Total;2101
Itapissuma (PE);2010;Homens;1468
Itapissuma (PE);2010;Mulheres;633
Itaquitinga (PE);2010;Total;521
Itaquitinga (PE);2010;Homens;270
Itaquitinga (PE);2010;Mulheres;251
Jaboatão dos Guararapes (PE);2010;Total;49349
Jaboatão dos Guararapes (PE);2010;Homens;23764
Jaboatão dos Guararapes (PE);2010;Mulheres;25586
Jaqueira (PE);2010;Total;693
Jaqueira (PE);2010;Homens;346
Jaqueira (PE);2010;Mulheres;348
Jataúba (PE);2010;Total;632
Jataúba (PE);2010;Homens;253
Jataúba (PE);2010;Mulheres;380
Jatobá (PE);2010;Total;826
Jatobá (PE);2010;Homens;422
Jatobá (PE);2010;Mulheres;404
João Alfredo (PE);2010;Total;1139
João Alfredo (PE);2010;Homens;635
João Alfredo (PE);2010;Mulheres;504
Joaquim Nabuco (PE);2010;Total;1527
Joaquim Nabuco (PE);2010;Homens;775
Joaquim Nabuco (PE);2010;Mulheres;752
Jucati (PE);2010;Total;273
Jucati (PE);2010;Homens;142
Jucati (PE);2010;Mulheres;130
Jupi (PE);2010;Total;741
Jupi (PE);2010;Homens;356
Jupi (PE);2010;Mulheres;385
Jurema (PE);2010;Total;821
Jurema (PE);2010;Homens;384
Jurema (PE);2010;Mulheres;437
Lagoa do Carro (PE);2010;Total;1515
Lagoa do Carro (PE);2010;Homens;743
Lagoa do Carro (PE);2010;Mulheres;773
Lagoa de Itaenga (PE);2010;Total;1028
Lagoa de Itaenga (PE);2010;Homens;478
Lagoa de Itaenga (PE);2010;Mulheres;550
Lagoa do Ouro (PE);2010;Total;506
Lagoa do Ouro (PE);2010;Homens;241
Lagoa do Ouro (PE);2010;Mulheres;265
Lagoa dos Gatos (PE);2010;Total;594
Lagoa dos Gatos (PE);2010;Homens;283
Lagoa dos Gatos (PE);2010;Mulheres;311
Lagoa Grande (PE);2010;Total;2189
Lagoa Grande (PE);2010;Homens;1097
Lagoa Grande (PE);2010;Mulheres;1092
Lajedo (PE);2010;Total;3146
Lajedo (PE);2010;Homens;1472
Lajedo (PE);2010;Mulheres;1674
Limoeiro (PE);2010;Total;2207
Limoeiro (PE);2010;Homens;1400
Limoeiro (PE);2010;Mulheres;807
Macaparana (PE);2010;Total;1138
Macaparana (PE);2010;Homens;519
Macaparana (PE);2010;Mulheres;619
Machados (PE);2010;Total;368
Machados (PE);2010;Homens;149
Machados (PE);2010;Mulheres;219
Manari (PE);2010;Total;626
Manari (PE);2010;Homens;264
Manari (PE);2010;Mulheres;363
Maraial (PE);2010;Total;596
Maraial (PE);2010;Homens;280
Maraial (PE);2010;Mulheres;316
Mirandiba (PE);2010;Total;618
Mirandiba (PE);2010;Homens;252
Mirandiba (PE);2010;Mulheres;367
Moreno (PE);2010;Total;2817
Moreno (PE);2010;Homens;1325
Moreno (PE);2010;Mulheres;1492
Nazaré da Mata (PE);2010;Total;1461
Nazaré da Mata (PE);2010;Homens;706
Nazaré da Mata (PE);2010;Mulheres;755
Olinda (PE);2010;Total;21004
Olinda (PE);2010;Homens;10205
Olinda (PE);2010;Mulheres;10799
Orobó (PE);2010;Total;788
Orobó (PE);2010;Homens;398
Orobó (PE);2010;Mulheres;390
Orocó (PE);2010;Total;641
Orocó (PE);2010;Homens;347
Orocó (PE);2010;Mulheres;294
Ouricuri (PE);2010;Total;3248
Ouricuri (PE);2010;Homens;1513
Ouricuri (PE);2010;Mulheres;1735
Palmares (PE);2010;Total;2760
Palmares (PE);2010;Homens;1337
Palmares (PE);2010;Mulheres;1423
Palmeirina (PE);2010;Total;124
Palmeirina (PE);2010;Homens;82
Palmeirina (PE);2010;Mulheres;42
Panelas (PE);2010;Total;1017
Panelas (PE);2010;Homens;495
Panelas (PE);2010;Mulheres;522
Paranatama (PE);2010;Total;395
Paranatama (PE);2010;Homens;167
Paranatama (PE);2010;Mulheres;228
Parnamirim (PE);2010;Total;712
Parnamirim (PE);2010;Homens;361
Parnamirim (PE);2010;Mulheres;351
Passira (PE);2010;Total;978
Passira (PE);2010;Homens;467
Passira (PE);2010;Mulheres;512
Paudalho (PE);2010;Total;2671
Paudalho (PE);2010;Homens;1145
Paudalho (PE);2010;Mulheres;1526
Paulista (PE);2010;Total;28814
Paulista (PE);2010;Homens;13479
Paulista (PE);2010;Mulheres;15335
Pedra (PE);2010;Total;774
Pedra (PE);2010;Homens;404
Pedra (PE);2010;Mulheres;370
Pesqueira (PE);2010;Total;2925
Pesqueira (PE);2010;Homens;1673
Pesqueira (PE);2010;Mulheres;1252
Petrolândia (PE);2010;Total;2818
Petrolândia (PE);2010;Homens;1294
Petrolândia (PE);2010;Mulheres;1524
Petrolina (PE);2010;Total;29598
Petrolina (PE);2010;Homens;14162
Petrolina (PE);2010;Mulheres;15437
Poção (PE);2010;Total;238
Poção (PE);2010;Homens;139
Poção (PE);2010;Mulheres;98
Pombos (PE);2010;Total;1465
Pombos (PE);2010;Homens;662
Pombos (PE);2010;Mulheres;803
Primavera (PE);2010;Total;850
Primavera (PE);2010;Homens;450
Primavera (PE);2010;Mulheres;400
Quipapá (PE);2010;Total;1365
Quipapá (PE);2010;Homens;690
Quipapá (PE);2010;Mulheres;674
Quixaba (PE);2010;Total;194
Quixaba (PE);2010;Homens;101
Quixaba (PE);2010;Mulheres;93
Recife (PE);2010;Total;68944
Recife (PE);2010;Homens;31631
Recife (PE);2010;Mulheres;37313
Riacho das Almas (PE);2010;Total;1030
Riacho das Almas (PE);2010;Homens;529
Riacho das Almas (PE);2010;Mulheres;501
Ribeirão (PE);2010;Total;1852
Ribeirão (PE);2010;Homens;958
Ribeirão (PE);2010;Mulheres;894
Rio Formoso (PE);2010;Total;917
Rio Formoso (PE);2010;Homens;395
Rio Formoso (PE);2010;Mulheres;522
Sairé (PE);2010;Total;401
Sairé (PE);2010;Homens;202
Sairé (PE);2010;Mulheres;199
Salgadinho (PE);2010;Total;201
Salgadinho (PE);2010;Homens;92
Salgadinho (PE);2010;Mulheres;109
Salgueiro (PE);2010;Total;3885
Salgueiro (PE);2010;Homens;1972
Salgueiro (PE);2010;Mulheres;1913
Saloá (PE);2010;Total;667
Saloá (PE);2010;Homens;304
Saloá (PE);2010;Mulheres;364
Sanharó (PE);2010;Total;663
Sanharó (PE);2010;Homens;318
Sanharó (PE);2010;Mulheres;346
Santa Cruz (PE);2010;Total;620
Santa Cruz (PE);2010;Homens;280
Santa Cruz (PE);2010;Mulheres;340
Santa Cruz da Baixa Verde (PE);2010;Total;820
Santa Cruz da Baixa Verde (PE);2010;Homens;393
Santa Cruz da Baixa Verde (PE);2010;Mulheres;427
Santa Cruz do Capibaribe (PE);2010;Total;12709
Santa Cruz do Capibaribe (PE);2010;Homens;6151
Santa Cruz do Capibaribe (PE);2010;Mulheres;6559
Santa Filomena (PE);2010;Total;509
Santa Filomena (PE);2010;Homens;239
Santa Filomena (PE);2010;Mulheres;270
Santa Maria da Boa Vista (PE);2010;Total;2241
Santa Maria da Boa Vista (PE);2010;Homens;1066
Santa Maria da Boa Vista (PE);2010;Mulheres;1175
Santa Maria do Cambucá (PE);2010;Total;1006
Santa Maria do Cambucá (PE);2010;Homens;487
Santa Maria do Cambucá (PE);2010;Mulheres;519
Santa Terezinha (PE);2010;Total;883
Santa Terezinha (PE);2010;Homens;446
Santa Terezinha (PE);2010;Mulheres;438
São Benedito do Sul (PE);2010;Total;505
São Benedito do Sul (PE);2010;Homens;272
São Benedito do Sul (PE);2010;Mulheres;234
São Bento do Una (PE);2010;Total;1632
São Bento do Una (PE);2010;Homens;720
São Bento do Una (PE);2010;Mulheres;912
São Caitano (PE);2010;Total;2164
São Caitano (PE);2010;Homens;1043
São Caitano (PE);2010;Mulheres;1121
São João (PE);2010;Total;1093
São João (PE);2010;Homens;520
São João (PE);2010;Mulheres;573
São Joaquim do Monte (PE);2010;Total;886
São Joaquim do Monte (PE);2010;Homens;410
São Joaquim do Monte (PE);2010;Mulheres;476
São José da Coroa Grande (PE);2010;Total;2782
São José da Coroa Grande (PE);2010;Homens;1256
São José da Coroa Grande (PE);2010;Mulheres;1526
São José do Belmonte (PE);2010;Total;1873
São José do Belmonte (PE);2010;Homens;895
São José do Belmonte (PE);2010;Mulheres;978
São José do Egito (PE);2010;Total;2616
São José do Egito (PE);2010;Homens;1325
São José do Egito (PE);2010;Mulheres;1291
São Lourenço da Mata (PE);2010;Total;7448
São Lourenço da Mata (PE);2010;Homens;3455
São Lourenço da Mata (PE);2010;Mulheres;3994
São Vicente Férrer (PE);2010;Total;860
São Vicente Férrer (PE);2010;Homens;402
São Vicente Férrer (PE);2010;Mulheres;458
Serra Talhada (PE);2010;Total;6157
Serra Talhada (PE);2010;Homens;3014
Serra Talhada (PE);2010;Mulheres;3143
Serrita (PE);2010;Total;679
Serrita (PE);2010;Homens;331
Serrita (PE);2010;Mulheres;348
Sertânia (PE);2010;Total;1467
Sertânia (PE);2010;Homens;772
Sertânia (PE);2010;Mulheres;695
Sirinhaém (PE);2010;Total;2153
Sirinhaém (PE);2010;Homens;1084
Sirinhaém (PE);2010;Mulheres;1069
Moreilândia (PE);2010;Total;479
Moreilândia (PE);2010;Homens;248
Moreilândia (PE);2010;Mulheres;232
Solidão (PE);2010;Total;304
Solidão (PE);2010;Homens;142
Solidão (PE);2010;Mulheres;162
Surubim (PE);2010;Total;3127
Surubim (PE);2010;Homens;1440
Surubim (PE);2010;Mulheres;1687
Tabira (PE);2010;Total;1743
Tabira (PE);2010;Homens;849
Tabira (PE);2010;Mulheres;894
Tacaimbó (PE);2010;Total;769
Tacaimbó (PE);2010;Homens;346
Tacaimbó (PE);2010;Mulheres;423
Tacaratu (PE);2010;Total;1060
Tacaratu (PE);2010;Homens;495
Tacaratu (PE);2010;Mulheres;564
Tamandaré (PE);2010;Total;1905
Tamandaré (PE);2010;Homens;906
Tamandaré (PE);2010;Mulheres;1000
Taquaritinga do Norte (PE);2010;Total;2056
Taquaritinga do Norte (PE);2010;Homens;1066
Taquaritinga do Norte (PE);2010;Mulheres;990
Terezinha (PE);2010;Total;427
Terezinha (PE);2010;Homens;203
Terezinha (PE);2010;Mulheres;224
Terra Nova (PE);2010;Total;478
Terra Nova (PE);2010;Homens;228
Terra Nova (PE);2010;Mulheres;250
Timbaúba (PE);2010;Total;1720
Timbaúba (PE);2010;Homens;734
Timbaúba (PE);2010;Mulheres;986
Toritama (PE);2010;Total;5606
Toritama (PE);2010;Homens;2821
Toritama (PE);2010;Mulheres;2785
Tracunhaém (PE);2010;Total;741
Tracunhaém (PE);2010;Homens;394
Tracunhaém (PE);2010;Mulheres;347
Trindade (PE);2010;Total;1735
Trindade (PE);2010;Homens;888
Trindade (PE);2010;Mulheres;847
Triunfo (PE);2010;Total;983
Triunfo (PE);2010;Homens;454
Triunfo (PE);2010;Mulheres;529
Tupanatinga (PE);2010;Total;864
Tupanatinga (PE);2010;Homens;398
Tupanatinga (PE);2010;Mulheres;466
Tuparetama (PE);2010;Total;668
Tuparetama (PE);2010;Homens;286
Tuparetama (PE);2010;Mulheres;382
Venturosa (PE);2010;Total;1131
Venturosa (PE);2010;Homens;525
Venturosa (PE);2010;Mulheres;607
Verdejante (PE);2010;Total;501
Verdejante (PE);2010;Homens;238
Verdejante (PE);2010;Mulheres;263
Vertente do Lério (PE);2010;Total;254
Vertente do Lério (PE);2010;Homens;108
Vertente do Lério (PE);2010;Mulheres;146
Vertentes (PE);2010;Total;1439
Vertentes (PE);2010;Homens;655
Vertentes (PE);2010;Mulheres;785
Vicência (PE);2010;Total;573
Vicência (PE);2010;Homens;315
Vicência (PE);2010;Mulheres;257
Vitória de Santo Antão (PE);2010;Total;6697
Vitória de Santo Antão (PE);2010;Homens;3049
Vitória de Santo Antão (PE);2010;Mulheres;3648
Xexéu (PE);2010;Total;1390
Xexéu (PE);2010;Homens;670
Xexéu (PE);2010;Mulheres;720
Água Branca (AL);2010;Total;632
